bookID,title,authors,average_rating,isbn,isbn13,language_code,ratings_count,text_reviews_count,year,month,publisher,is_part_of_series,is_box_set,book_length
32414,Henry IV  Parts I & II,William Shakespeare/Ronald K. Levao,3.85,032118274X,9780321182746,eng,58,2,2006,12,Pearson,False,False,Medium
32417,Black Sunday,Thomas  Harris,3.6,0451217411,9780451217417,eng,6969,173,2005,11,NAL,False,False,Medium
32418,Hannibal (Hannibal Lecter  #3),Thomas  Harris,3.76,0099297701,9780099297703,eng,71712,2120,2000,5,Arrow,True,False,Medium
32419,The Hannibal Lecter Trilogy,Thomas  Harris,4.42,0434009059,9780434009053,eng,808,29,2005,11,William Heinemann Ltd.,False,False,Long
32421,Velocity,Dean Koontz,3.86,0553588257,9780553588255,eng,53394,1527,2006,4,Bantam,False,False,Medium
32422,Hideaway,Dean Koontz,3.84,0425203891,9780425203897,eng,30539,453,2005,7,Berkley,False,False,Medium
32424,Lightning,Dean Koontz,4.06,0425192032,9780425192030,eng,49312,1644,2003,9,Berkley,False,False,Medium
32426,Icebound,David Axton/Dean Koontz,3.76,0553582909,9780553582901,eng,17062,358,2000,9,Bantam,False,False,Medium
32427,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,4.24,0517064871,9780517064870,eng,3336,24,1991,7,Wings,False,False,Long
32428,Shadow Fires,Leigh Nichols/Dean Koontz,3.78,0425136981,9780425136980,eng,9553,167,1993,6,Berkley,False,False,Medium
32430,The Bad Place,Dean R. Koontz,3.9,0425195481,9780425195482,eng,30574,519,2004,7,Berkley,False,False,Medium
32432,Fear Nothing (Moonlight Bay  #1),Dean Koontz,4.0,0553579754,9780553579758,eng,31462,833,1998,12,Bantam Books  Inc.,True,False,Medium
32433,The Key to Midnight,Dean Koontz/Leigh Nichols,3.95,0425147517,9780425147511,eng,24594,239,1995,6,Berkley Books,False,False,Medium
32434,Mr. Murder,Dean Koontz,3.76,0425210758,9780425210758,eng,22577,448,2006,7,Berkley,False,False,Medium
32435,Phantoms,Dean Koontz,3.94,0425181103,9780425181102,eng,61123,1047,2002,2,Berkley,False,False,Medium
32437,The Face,Dean Koontz,3.71,0553584480,9780553584486,eng,18747,559,2004,4,Bantam,False,False,Medium
32438,Shattered,Dean Koontz,3.9,0425099334,9780425099339,eng,19637,228,1985,2,Berkley,False,False,Short
32439,Intensity,Dean Koontz,4.04,0553582917,9780553582918,eng,65221,2345,2000,10,Bantam,False,False,Medium
32441,The Good Guy,Dean Koontz,3.82,0553804812,9780553804812,eng,29967,1317,2007,5,Bantam,False,False,Medium
32443,The Eyes of Darkness,Leigh Nichols/Dean Koontz,3.88,0425153975,9780425153970,eng,16242,298,1996,7,Berkley,False,False,Medium
32446,The Door to December,Richard Paige/Dean Koontz,3.95,0451205421,9780451205421,eng,32385,581,2002,6,Berkley Books,False,False,Medium
32453,The Servants of Twilight,Leigh Nichols/Dean Koontz,3.83,0747236380,9780747236382,eng,15666,209,1991,5,Headline Feature,False,False,Medium
32456,Darkfall,Dean Koontz,3.82,0425214591,9780425214596,eng,17016,364,2007,2,Berkley,False,False,Medium
32461,Ghosts and Grisly Things,Ramsey Campbell/Jack Dann/Dennis Etchison,3.73,0312867573,9780312867577,eng,202,14,2001,10,Tor Books,False,False,Short
32483,Shakespeare: The Biography,Peter Ackroyd,3.99,140007598X,9781400075980,eng,1541,131,2006,11,Anchor,False,False,Medium
32484,The Necessary Shakespeare,William Shakespeare,4.31,0321272501,9780321272508,eng,91,10,2004,8,Longman Publishing Group,False,False,Long
32487,Shakespeare After All,Marjorie Garber,4.38,0385722141,9780385722148,eng,852,62,2005,9,Anchor Books,False,False,Long
32488,Playing Shakespeare: An Actor's Guide,John   Barton/Luann Walther,4.35,0385720858,9780385720854,eng,456,27,2001,8,Anchor,False,False,Short
32498,John Grisham Value Collection: A Time to Kill  The Firm  The Client,John Grisham/Michael Beck/Blair Brown/D.W. Moffett,4.5,0739312642,9780739312643,eng,476,9,2004,6,Random House Audio,False,False,Short
32499,The Pelican Brief,John Grisham,4.0,0385339704,9780385339704,eng,340714,1942,2006,4,Delta,False,False,Medium
32500,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),Michael Connelly,4.34,0316154970,9780316154970,eng,2023,83,2001,10,Little  Brown & Company,False,True,Long
32501,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly,4.12,0316734950,9780316734950,eng,36333,1511,2006,10,Little  Brown & Company,True,False,Medium
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,4.18,0446607274,9780446607278,eng,33730,1309,2000,1,Warner Books (NY),True,False,Medium
32503,The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6),Michael Connelly,4.49,0316614564,9780316614566,eng,2026,27,2003,11,Little  Brown & Company,False,True,Long
32505,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,4.13,0446699551,9780446699556,eng,29913,1282,2006,10,Grand Central Publishing,True,False,Medium
32506,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,4.2,0446690457,9780446690454,eng,64309,2025,2002,7,Grand Central Publishing,True,False,Medium
32507,Chasing the Dime,Michael Connelly,3.96,044661162X,9780446611626,eng,26998,828,2003,9,Warner Books,False,False,Medium
32508,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,4.1,0446612731,9780446612739,eng,125864,3198,2002,12,Grand Central Publishing,True,False,Medium
32509,Tales From Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,3.96,1853261408,9781853261404,eng,117,11,1994,8,Wordsworth Editions,False,False,Short
32510,Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,3.83,0425213102,9780425213100,eng,13896,537,2006,12,Berkley Books,True,False,Short
32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,3.94,0393050572,9780393050578,eng,421,70,2004,9,W.W. Norton & Company (NY/London),False,False,Medium
32514,Sonnets,William Shakespeare/Barbara A. Mowat/Paul Werstine,4.25,0671722875,9780671722876,eng,701,41,2004,2,Simon & Schuster,False,False,Medium
32516,Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,3.87,0425196992,9780425196991,eng,12212,367,2004,5,Berkley,True,False,Short
32517,Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,Francine Segan/Tim Turner/Patrick O'Connell,4.01,0375509178,9780375509179,eng,111,13,2003,10,Random House Inc.,False,False,Short
32520,Sonnets,William Shakespeare/Stephen  Booth,4.25,0300085060,9780300085068,eng,104,6,2000,7,Yale University Press,False,False,Medium
32522,The Art of Shakespeare's Sonnets,Helen Vendler,4.3,0674637127,9780674637122,eng,613,25,1999,11,Belknap Press of Harvard University Press,False,False,Medium
32523,Hide (Detective D.D. Warren  #2),Lisa Gardner,4.16,0553804324,9780553804324,eng,26891,1501,2007,1,Bantam Books  Inc.,True,False,Medium
32527,Alone (Detective D.D. Warren  #1),Lisa Gardner/Anna Fields,3.96,0553584537,9780553584530,eng,44349,1850,2005,12,Bantam,True,False,Medium
32530,The Third Victim (Quincy & Rainie  #2),Lisa Gardner,4.16,0553578685,9780553578683,eng,24599,518,2001,1,Bantam,True,False,Medium
32532,On Becoming a Novelist,John Gardner/Raymond Carver,4.11,0393320030,9780393320039,eng,2316,204,1999,10,W. W. Norton & Company,False,False,Short
32533,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,4.0,0679734031,9780679734031,eng,5019,408,1991,6,Vintage,False,False,Short
32534,October Light,John Gardner/Tom Bissell,3.88,0811216373,9780811216371,eng,843,61,2005,10,New Directions,False,False,Medium
32537,Excellence,John W. Gardner,3.82,0393312879,9780393312874,eng,49,8,1995,4,W. W. Norton & Company,False,False,Short
32540,Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon/Lawrence M. Lasher,4.0,0878054898,9780878054893,eng,0,0,1991,4,University Press of Mississippi,False,False,Short
32552,Essential Tales and Poems,Edgar Allan Poe/Benjamin F. Fisher,4.36,1593080646,9781593080648,eng,66382,109,2004,10,Barnes & Noble Classics,False,False,Medium
32558,Poetry  Tales and Selected Essays,Edgar Allan Poe/Gary Richard Thompson/G.R. Thompson/Patrick F. Quinn,4.41,1883011388,9781883011383,eng,170,13,1996,10,Library of America,False,False,Long
32560,The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike,4.35,0805208739,9780805208733,eng,168,12,1995,11,Schocken Books,False,False,Medium
32561,The Sons,Franz Kafka/Edwin Muir/Willa Muir/Eithne Wilkins/Ernst Kaiser/Mark Anderson/Arthur S. Wensinger,3.95,0805208860,9780805208863,eng,529,37,1989,8,Schocken,False,False,Short
32572,The Metamorphosis and Other Stories,Franz Kafka/Donna Freed/Jason Baker,4.03,1593081804,9781593081805,eng,132,19,2004,9,Barnes & Noble Classics,False,False,Short
32574,The Metamorphosis And Other Stories,Franz Kafka/Joachim Neugroschel,4.03,0684194260,9780684194264,eng,61,6,1993,12,Scribner Book Company,False,False,Short
32576,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,3.72,0671684027,9780671684020,eng,1399,49,1990,3,Pocket Books,False,False,Medium
32578,Lolita,Richard Corliss,3.89,0851703682,9780851703688,eng,475,23,1994,12,British Film Institute,False,False,Short
32579,Lolita: The Screenplay,Vladimir Nabokov,3.87,0679772553,9780679772552,eng,281,18,1997,8,Vintage,False,False,Short
32581,Lolita,Vladimir Nabokov/Martin Amis,3.89,0679410430,9780679410430,eng,1965,295,1993,3,Everyman's Library,False,False,Medium
32584,Mysteries,Knut Hamsun/Sverre Lyngstad,4.09,0141186186,9780141186184,eng,282,37,2001,1,Penguin Classics,False,False,Medium
32585,Hunger,Knut Hamsun/George Egerton,4.05,0486431681,9780486431680,eng,28153,1372,2003,11,Dover Publications  Inc.,False,False,Short
32588,Victoria,Knut Hamsun/Oliver Stallybrass,3.74,1557131775,9781557131775,eng,47,7,1994,10,Sun & Moon Press,False,False,Short
32589,The Wanderer,Knut Hamsun/Oliver Stallybrass/Gunnvor Stallybrass,3.96,0285647873,9780285647879,eng,696,25,2001,4,Condor Books,False,False,Short
32590,Pan,Knut Hamsun/Sverre Lyngstad,3.9,0141180676,9780141180670,eng,5833,255,1998,9,Penguin Classics,False,False,Short
32591,The Last Joy,Knut Hamsun/Sverre Lyngstad,3.77,1931243190,9781931243193,eng,129,8,2002,7,Green Integer,False,False,Short
32592,In Wonderland,Knut Hamsun/Sverre Lyngstad,3.6,0970312555,9780970312556,nor,86,8,2003,9,Ig Publishing,False,False,Short
32609,Guilty as Charged,Scott Turow/Sarah Shankman/Jay Brandon/Jeremiah Healy/Ed Gorman/John Jakes/Maynard F. Thomson/Lia Matera/Susan Dunlap/Bill Pronzini/John Lutz/Andrew Klavan/Marcia Muller/Stuart M. Kaminsky/Carolyn Wheat/Stan Washburn/Valerie Frankel,3.76,0671519166,9780671519162,eng,149,2,1996,10,Pocket Books,False,False,Short
32610,On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking/Isaac Newton/Nicolaus Copernicus/Albert Einstein/Johannes Kepler/Galileo Galilei,4.2,0762427329,9780762427321,eng,4151,33,2006,1,Penguin Books Ltd.,False,False,Short
32625,Visions of Heaven and Hell,Clive Barker,4.32,0847827372,9780847827374,eng,661,20,2005,9,Rizzoli,False,False,Medium
32626,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,4.18,0425165582,9780425165584,eng,22863,491,1998,10,Berkley Books,False,True,Medium
32627,Everville (Book of the Art #2),Clive Barker,4.03,0060933151,9780060933159,eng,8829,157,1999,11,HarperPerennial,True,False,Medium
32628,The Great and Secret Show (Book of the Art #1),Clive Barker,4.05,006093316X,9780060933166,eng,25955,518,1999,11,HarperPerennial,True,False,Medium
32636,Abarat: Days of Magic  Nights of War,Clive Barker,4.2,0060596384,9780060596385,eng,12118,292,2006,9,HarperCollins,False,False,Medium
32637,Imajica: The Reconciliation,Clive Barker,4.42,0061094153,9780061094156,eng,2583,30,1995,5,HarperTorch,False,False,Medium
32639,Sacrament,Clive Barker,3.75,0006482643,9780006482642,eng,3942,106,1997,5,Harper Voyager,False,False,Medium
32640,The Inhuman Condition (Books of Blood  #4),Clive Barker,3.96,0743417348,9780743417341,eng,6294,111,2001,3,Pocket Books,True,False,Short
32649,Notebook of a Return to the Native Land,Aimé Césaire/Annette Smith/Clayton Eshleman,4.09,0819564524,9780819564528,eng,941,49,2001,9,Wesleyan University Press,False,False,Short
32650,The Return of the Native,Thomas Hardy/Alexander Theroux,3.86,037575718X,9780375757181,eng,29586,981,2001,2,Modern Library,False,False,Medium
32656,The Return of the Native,Thomas Hardy/Phillip Mallett,3.86,0393927873,9780393927870,eng,44,5,2006,2,W. W. Norton & Company,False,False,Medium
32664,The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,4.0,0553527401,9780553527407,eng,662,23,2000,5,Random House Audio,False,False,Short
32667,Blood and Smoke,Stephen King,3.92,0671046179,9780671046170,eng,6221,155,2000,1,Simon & Schuster Audio,False,False,Short
32668,LT's Theory of Pets,Stephen King,3.69,074352005X,9780743520058,eng,2824,140,2001,8,Simon & Schuster Audio,False,False,Short
32679,Carretera maldita,Richard Bachman/Stephen King/Joseph M. Apfelbäume,3.6,8401474728,9788401474729,spa,336,37,1999,2,Plaza & Janés Editores  S.A.,False,False,Medium
32680,Silver Bullet,Stephen King/Bernie Wrightson,3.64,0451821289,9780451821287,eng,3551,33,1985,11,Signet,False,False,Short
32682,Patriot Games (Jack Ryan  #1),Tom Clancy,4.14,0425134350,9780425134351,eng,170797,984,1992,5,Berkley,True,False,Medium
32686,Legends,Robert Silverberg/Stephen King/Robert Jordan/Terry Goodkind/Anne McCaffrey/Orson Scott Card/Tad Williams/George R.R. Martin/Raymond E. Feist/Terry Pratchett/Ursula K. Le Guin,3.92,0765300354,9780765300355,eng,339,25,2001,9,Tor Books,False,False,Long
32689,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,4.17,0446390577,9780446390576,eng,3162,28,1989,7,Warner,False,False,Short
32691,Four Past Midnight,Stephen King,3.93,0451213599,9780451213594,eng,1430,42,2004,3,Signet,False,False,Long
32692,Gerald's Game,Stephen King,3.51,0831727527,9780831727529,eng,117178,2678,1992,9,Smithmark Publishers,False,False,Medium
32694,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan/Stephen King,3.83,0743267532,9780743267533,eng,4321,164,2005,9,Scribner,False,False,Medium
32695,El talismán,Stephen King/Peter Straub/Pilar Giralt Gorina,4.13,8408042432,9788408042433,spa,12,1,2003,7,Planeta Publishing,False,False,Medium
32696,El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,4.0,8497594290,9788497594295,spa,79,11,2004,4,Debolsillo,False,False,Medium
32702,Rabia,Richard Bachman/Stephen King/Hernán Sabaté Vargas,3.78,8427011504,9788427011502,spa,91,22,1987,9,Martínez Roca,False,False,Short
32703,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,3.67,0786890436,9780786890439,eng,7852,352,2001,4,Hyperion,False,False,Short
32709,Now and on Earth,Jim Thompson/Stephen King,3.7,0679740139,9780679740131,eng,339,21,1994,2,Vintage,False,False,Medium
32714,The Monkey,Stephen King/David Purdham,3.77,0394299035,9780394299037,eng,801,44,1989,10,Random House Audio,False,False,Short
32715,Desperation / The Regulators: Box Set,Stephen King/Richard Bachman,4.07,067077605X,9780670776054,eng,3231,72,1996,10,Viking Adult,False,False,Long
32720,Ojos de fuego,Stephen King/Eduardo Goligorsky,3.88,0609810871,9780609810873,spa,353,29,2001,9,Plaza y Janés,False,False,Medium
32737,Tevye's Daughters: Collected Stories of Sholom Aleichem,Sholom Aleichem/Frances Butwin,4.17,1929068034,9781929068036,eng,146,13,1999,11,Sholom Aleichem Family Publications,False,False,Medium
32741,Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,4.26,0517412942,9780517412947,eng,66,6,1990,11,Avenel Books,False,False,Medium
32750,Brown Girl  Brownstones,Paule Marshall/Mary Helen Washington/Edwidge Danticat,4.07,1558614982,9781558614987,eng,2466,107,2006,8,Feminist Press,False,False,Medium
32760,V.,Thomas Pynchon,3.96,3499137305,9783499137303,ger,46,4,1994,8,Rowohlt,False,False,Medium
32765,Gimpel the Fool: And Other Stories,Isaac Bashevis Singer/Saul Bellow,4.16,0374500525,9780374500528,eng,37,4,1988,12,Farrar  Straus & Giroux,False,False,Short
32767,At the Mountains of Madness,H.P. Lovecraft/China Miéville/S.T. Joshi,3.88,0812974417,9780812974416,eng,24866,1608,2005,6,Modern Library,False,False,Short
32768,At the Mountains of Madness and Other Novels,H.P. Lovecraft/James Turner/S.T. Joshi/August Derleth,4.44,0870540386,9780870540387,eng,486,20,1985,12,Arkham House Publishers,False,False,Medium
32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,0345329457,9780345329455,eng,21719,491,1991,9,Del Rey Books,False,False,Short
32773,Mountain Madness (Wilderness  #24),David   Robbins/David Thompson,4.45,0843943998,9780843943993,eng,22,2,1998,6,Leisure Books,True,False,Short
32774,At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft/August Derleth/E. Hoffmann Price,4.44,0007127774,9780007127771,eng,29,5,2002,6,Voyager,False,False,Medium
32778,The Aeneid,Virgil/Robert Fitzgerald,3.84,0679413359,9780679413356,eng,184,21,1992,6,Everyman's Library,False,False,Medium
32779,The Aeneid (Verse Translation),Virgil/Rolfe Humphries,3.84,0024277800,9780024277800,eng,19,2,1987,1,Prentice Hall/Scribner/Macmillan,False,False,Medium
32780,The Iliad,Homer/Andrew Lang,3.86,1904633382,9781904633389,eng,64,8,2011,9,Collector's Library,False,False,Medium
32781,War and the Iliad,Simone Weil/Rachel Bespaloff/Mary McCarthy/Christopher E.G. Benfey/Hermann Broch,4.04,1590171454,9781590171455,eng,532,57,2005,3,NYRB Classics,False,False,Short
32782,The Iliad,Homer/Victor G. Ambrus/Nick McCarty,3.86,0753453215,9780753453216,eng,8,3,2000,9,Kingfisher,False,False,Short
32807,Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,3.94,0425199320,9780425199329,eng,15118,318,2004,12,G.P. Putnam's Sons,True,False,Medium
32810,The Divine Comedy II: Purgatory,Dante Alighieri/Dorothy L. Sayers/C.W. Scott-Giles,4.02,0140440461,9780140440461,eng,369,33,1981,8,Penguin Classics,False,False,Medium
32811,The Divine Comedy,Dante Alighieri/C.H. Sisson/David H. Higgins,4.07,0192835025,9780192835024,eng,177,10,1998,6,Oxford University Press,False,False,Long
32812,Paradiso (The Divine Comedy  #3),Dante Alighieri/Dorothy L. Sayers/Barbara Reynolds,3.95,0140441050,9780140441055,eng,11566,222,1962,7,Penguin Classics,True,False,Medium
32813,Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,4.49,0764804944,9780764804946,eng,29,2,1999,5,Liguori Publications,False,False,Short
32814,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,3.49,0140440224,9780140440225,eng,1050,74,1970,7,Penguin Books Ltd.,False,False,Medium
32816,The Canterbury Tales: Fifteen Tales and the General Prologue,Geoffrey Chaucer/V.A. Kolve/Glending Olson,3.95,0393925870,9780393925876,enm,1149,41,2005,8,W. W. Norton & Company,False,False,Medium
32823,Fanning the Flame: Bible  Cross  and Mission,Chris    Green/Chris Wright/Paul Douglas Gardner,5.0,0310249872,9780310249870,eng,1,1,2003,6,Zondervan,False,False,Medium
32827,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,3.78,1598184547,9781598184549,eng,17325,421,2006,10,Aegypan,True,False,Short
32828,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley/Eric Brown/Keith Brooke/Johan Heliot/Kevin J. Anderson/Sarah A. Hoyt/Justina Robson/Adam Roberts/Paul Di Filippo/Tim Lebbon/Molly Brown/Tony Ballantyne/Stephen Baxter/Richard A. Lupoff/Sharan Newman/Michael Pagel/Liz Williams/Brian Stableford/James Lovegrove/Ian Watson/Peter Criwther/Laurent Genefirt/F. Gwynplaine MacIntyre/Michael Mallory,3.63,0786714956,9780786714957,eng,28,4,2005,2,Running Press,False,False,Medium
32829,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,3.86,0553213970,9780553213973,eng,107189,2510,2006,4,Bantam,True,False,Short
32830,20 000 Leagues Under The Sea,Pauline Francis/Jules Verne,3.76,0237526883,9780237526887,eng,563,32,2004,8,Evans Brothers,False,False,Short
32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,4.11,0812972120,9780812972122,eng,30022,948,2004,4,Modern Library,True,False,Long
32832,The Lighthouse at the End of the World,Jules Verne,3.64,1589630947,9781589630949,eng,1752,40,2001,3,Fredonia Books (NL),False,False,Short
32833,The World of Jules Verne,Gonzague Saint Bris/Arthur C. Clarke/Stéphane Heuet/Helen Marx/Saint-Bris Gonzague,4.0,1885586426,9781885586421,eng,3,1,2006,11,Helen Marx Books,False,False,Short
32835,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne/Agnes D. Kingston,3.59,1410103277,9781410103277,eng,199,9,2003,7,Fredonia Books (NL),True,False,Short
32836,Around the World in Eighty Days,Jules Verne/Herbert R. Lottman/Jacqueline Rogers,3.93,0451529774,9780451529770,eng,156,17,2005,6,Signet,False,False,Short
32843,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,3.93,0812968565,9780812968569,eng,778,35,2003,12,Modern Library,False,False,Short
32844,The Mysterious Island,Jules Verne/Jordan Stump/Caleb Carr,4.11,0812966422,9780812966428,eng,114,14,2002,12,Modern Library,False,False,Medium
32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,3.99,1410102157,9781410102157,eng,1956,39,2003,4,Fredonia Books (NL),True,False,Short
32854,Final Payments,Mary Gordon,3.69,0307276783,9780307276780,eng,551,78,2006,6,Anchor,False,False,Medium
32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,3.68,0307338460,9780307338464,eng,3015,347,2007,1,Shaye Areheart Books,True,False,Medium
32880,The Mothman Prophecies,John A. Keel,3.54,0340824468,9780340824467,eng,117,16,2002,3,Hodder & Stoughton,False,False,Medium
32884,Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,3.99,155874374X,9781558743748,eng,265,26,1995,11,Health Communications,False,False,Short
32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,3.7,0684856271,9780684856278,eng,113,22,2000,10,Scribner,False,False,Short
32899,The Promise of Rest,Reynolds Price/Mary Bess Engel,4.0,0684825104,9780684825106,eng,253,16,1996,11,Scribner,False,False,Medium
32900,Perfect Match,Jodi Picoult,3.95,0743418727,9780743418720,eng,213,33,2002,5,Atria Books,False,False,Medium
32913,Demon Box,Ken Kesey,3.56,0140085300,9780140085303,eng,1418,55,1987,8,Penguin Books Ltd.,False,False,Medium
32915,Sailor Song,Ken Kesey,3.58,0140139974,9780140139976,eng,2015,105,1993,7,Penguin Books Ltd.,False,False,Medium
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,3.86,156025114X,9781560251149,eng,193,10,1997,1,Running Press,False,False,Short
32919,The Further Inquiry,Ken Kesey/Ron Bevirt,3.63,0670831743,9780670831746,eng,226,3,1990,10,Viking Books,False,False,Short
32929,Goodnight Moon,Margaret Wise Brown/Clement Hurd,4.28,0060775858,9780060775858,eng,276426,4975,2007,1,HarperCollins,False,False,Short
32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,3.57,0061125938,9780061125935,eng,198,22,2007,7,HarperCollins Publishers  Inc.,False,False,Short
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,3.71,1594862958,9781594862953,eng,5034,305,2005,7,Rodale Books,False,False,Medium
32941,True Story,Bill Maher,3.11,0743291352,9780743291354,eng,199,28,2005,10,Simon & Schuster,False,False,Medium
32942,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,3.51,0345412818,9780345412812,eng,189,9,1997,5,Ballantine Books,False,False,Short
32946,The Outsiders,S.E. Hinton,4.09,0141314575,9780141314570,eng,2630,258,2003,3,Puffin Group,False,False,Short
32947,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,4.17,0896087646,9780896087644,eng,190,20,2006,8,South End Press,False,False,Short
32950,Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,3.43,140121195X,9781401211950,eng,122,12,2007,1,DC Comics,False,False,Short
32951,Sister Outsider: Essays and Speeches,Audre Lorde,4.49,0895941414,9780895941411,eng,12105,568,1984,6,Crossing Press,False,False,Short
32957,Caramelo,Sandra Cisneros,3.9,0679742581,9780679742586,eng,9317,700,2003,9,Vintage,False,False,Medium
32961,The House on Mango Street,Sandra Cisneros,3.63,0739322796,9780739322796,eng,108,21,2005,8,Random House Audio,False,False,Short
32964,Selections from Homer’s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,4.41,0806133635,9780806133638,eng,67,7,2001,12,University of Oklahoma Press,False,False,Medium
32966,The Merchant of Venice,William Shakespeare,3.8,0141013958,9780141013954,eng,140,8,2005,4,Penguin Classics,False,False,Short
32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,4.02,0689036914,9780689036910,eng,2167,30,2004,10,Aladdin,False,True,Medium
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,3.86,1557091625,9781557091628,eng,8279,179,1996,4,Applewood Books,True,False,Short
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,3.99,1557091552,9781557091550,eng,53304,2118,1991,9,Applewood Books,True,False,Short
32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,3.89,1557092648,9781557092649,eng,4920,95,2003,2,Applewood Books,True,False,Short
32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,3.89,155709263X,9781557092632,eng,4249,89,2001,12,Applewood Books,True,False,Short
32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,4.08,1851682341,9781851682348,eng,412,42,2000,8,One World (UK),False,False,Medium
32987,The Greatest Generation,Tom Brokaw,4.01,0812975294,9780812975291,eng,14233,914,2001,5,Random House Trade Paperbacks,False,False,Medium
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,4.17,0712678867,9780712678865,eng,2979,163,2001,9,Random House Inc.,False,False,Medium
33001,Weekend Warriors (Sisterhood  #1),Fern Michaels,4.05,0821775898,9780821775899,eng,6783,562,2004,7,Kensington,True,False,Medium
33002,The Weekend Novelist,Robert J. Ray/Bret Norris,3.67,0823084507,9780823084500,eng,368,36,2005,4,Billboard Books,False,False,Short
33007,The Week-End Book,Francis Meynell/John Julius Norwich/Francis Maynell,3.67,1585678139,9781585678136,eng,31,7,2006,5,Harry N. Abrams,False,False,Medium
33008,North Carolina Weekends,Lynn Setzer,3.71,0895872730,9780895872739,eng,7,1,2003,10,John F. Blair  Publisher,False,False,Medium
